global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
791.1135016285432	-0.7776060548537771	0.6046711765452554	625860.572458975	886.8562924600061	0.3240812444962557	786514.0834759079	0.1050286530342419	742.6201794610507	-0.9608981367470052	0.923325229203866	551484.7309427632	765.5119407190143	595.498352805541	1.273719	19.142096	0.1061506363091802	0.054211605971261	0.0891677952	-0.0258502215	0.0746179227	0.1403971915	-0.0277303308	-0.1222815361	0.1909148919	-0.0247411089	0.1011777434	0.1034256268	-0.0202692093	0.0799732301	0.1572848642	0.1492790251	-0.2081883065	-0.0262344187	0.1063892436	0.1088024364	0.0097906161	-0.0159454325	-0.0314281575	-0.1364203765	-0.0107029707	0.1497445721	0.0115646208	-0.0235672415	-0.0569772498	-0.0532157575	-0.037057596	-0.1741994177	0.0249174953	0.0569923168	0.0645759469	-0.0499385413	-0.0554760545	0.0758398953	0.0722105097	0.1807089397	0.1478644397	0.0722035779	-0.0706521431	-0.0120369994	-0.0197280126	-0.0156121816	-0.0619095908	-0.1224004101	0.0888986707	-0.1066884884	-0.0415051505	-0.0932465433	-0.0139608428	0.0533828713	0.0347281475	0.0721932761	-0.0228152029	0.0014152768	-0.0092199261	0.0197735266	-0.1379144441	-0.0218040844	-0.0422972618	-0.096617764	-0.1790941724	-0.1466026536	-0.0179085821	-0.0024377068	-0.1509438316	-0.0462937417	-0.1698647928	0.0256003123	0.0516374073	0.1566817972	-0.1239432578	0.0225008497	0.1614818017	0.1593899892	0.0823618986	-0.0819343205	0.1749499114	0.1437067008	0.1082959623	0.0002326618102301	0.0001579793438963	2.495747309790621e-08	5.413151793954706e-08	0.0773193312094662	0.0344568013433815	0.0011872711588172	0.0059782789786791	0.0036976590101005	-0.0055991100841623	1.367268215497741e-05	3.135003373456907e-05	0.0004302749688861	-0.0005670390055797	3.215332338489284e-07	1.8513654884993438e-07	-0.0010060962827529	-0.0004842395935882	1.0122297301692034e-06	2.344879839984651e-07	-0.0004467837766001	0.0002674563115868	1.996157430330481e-07	7.153287860761549e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.4089380038479	1.2954363753046891	1.6781554024625511	627911.9250283861	883.6005417487524	-3.255750711253654	780749.9173786888	10.599912693828674	744.2209517769192	1.6007723158684255	2.5624720072507627	553864.8250637434	766.6344025051616	602.2793622230694	1.284849	19.309362	0.0972883744544613	0.0548959471045241	-0.0662799044	-0.109699097	-0.2133487111	0.0591866242	-0.0820653873	-0.1130210267	0.0502978858	-0.0737168103	0.0230051615	-0.1080614987	-0.1268630424	-0.076249889	0.172421116	-0.0216266233	-0.007695971	-0.0143063348	-0.1645549243	0.0663453721	0.0859305421	-0.0557505845	-0.1881943341	-0.0739500755	0.0047371828	0.0657733519	-0.0268293784	0.1742800532	-0.042473573	-0.0048710703	-0.1437983233	-0.0781902512	-0.1293773052	-0.0258136996	-0.0770588856	-0.1020754474	-0.1028309576	-0.0562706661	-0.0058881912	0.0649161734	-0.1301125918	-0.0636581861	-0.1593295251	0.1779521501	-0.0452259727	-0.0284234756	0.0195795701	-0.0481688628	-0.0139643431	0.058653971	0.0657065895	-0.0501082488	-0.0095773755	0.0087298746	0.1289483239	0.0430838406	0.0378815941	-0.0142870895	-0.1681364709	-0.0561856261	-0.0124422845	-0.1471605562	0.0649576892	0.0498374961	-0.0629487669	0.140888842	0.019137387	0.1244369398	-0.0018571798	0.0226649293	-0.0967048682	0.0298186078	-0.0154336597	0.1196783531	0.0087797379	0.0304968385	0.0403974218	0.0192197716	-0.0078781027	-0.0947859047	-0.0090018818	0.1412592515	0.0993643757	2.226156036044813e-05	-0.0002104002498696	4.4268265145211945e-08	4.955770696818755e-10	0.0392416687723766	-0.0380776624370896	0.0014499083766729	0.0015399085680409	-0.0045345109034116	-0.0082321699135121	2.0561789133158685e-05	6.776862148493382e-05	0.0009318452234063	0.0005015702545202	2.515727202194583e-07	8.683355203851372e-07	-0.0005807499145324	0.0004253463682205	3.372704632293899e-07	1.809195329583692e-07	-0.0005352299909392	-8.844621433909996e-05	2.864711432007761e-07	7.822732830918012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.9161095579766	1.5071715541287176	2.271566093574774	630302.7890156731	892.7064573254888	9.10591557673638	796924.8189506248	82.91769849065022	745.1905743142833	0.9696225373641028	0.9401678649644007	555308.9920468513	768.0516248952398	597.6701530285513	1.263356	18.986357	0.0763471920305564	0.0402926747837835	0.1342946042	-0.0216264686	-0.0975634519	-0.0766339694	-0.0278932285	0.0068499549	-0.1626198733	-0.0932892218	-0.0009376041	-0.1068053829	0.0528900626	-0.2179960869	-0.1381438354	0.0645286779	0.1644085656	-0.1060529794	-0.083106502	0.0333695589	0.0444819146	-0.1578242453	0.0935172074	0.0917798231	0.030086669	0.1187867548	0.0804177528	-0.048223421	-0.0229340306	0.0322178618	-0.062410028	0.0869950103	-0.1401110791	-0.0227933428	0.0906562842	0.2631141627	-0.1298557867	0.1025736527	0.0542000928	-0.1611009779	-0.1935882439	0.0014826024	0.0008547847	-0.022092413	-0.1317914765	-0.104497704	0.0255570803	-0.0455946147	-0.0428314024	-0.0978414739	-0.0734263155	0.0753347367	0.089893045	0.1554473425	0.0233567171	0.066170156	-0.0737565355	-0.0017470619	-0.0567787537	-0.0688434131	0.0812272962	0.0266452386	-0.0084288059	-0.1399337092	0.0715402659	0.1264638483	0.030294393	0.0006491777	-0.0887666857	-0.08615825	0.0244068604	-0.0191378889	0.1553203204	0.049221032	-0.0221793808	0.1189893644	-0.0434151833	0.2206654242	-0.0189161863	0.0096585665	0.0825827182	0.1386044847	0.0898496795	-0.0143617300324621	-0.0143839915928225	0.0002068992141423	0.0002062592895253	0.054676253247436	0.0154345844750594	0.0002382263979177	0.0029894926691777	-0.0117456843443761	-0.0072111734409645	0.0001379611007177	5.200102239567178e-05	0.0003492859741249	-0.0005825592492814	3.393752789233084e-07	1.2200069172038032e-07	-0.0005801289827407	6.209317917000093e-07	3.3654963661575937e-07	3.855562899437837e-13	-0.0007383986603003	-0.0002031686693611	5.452325815332779e-07	4.127750820996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.5542348007058	-0.3618747572708116	0.1309533399498088	629728.3235701337	893.0086582602793	0.3022009347904486	797464.4637278243	0.0913254049882209	744.1459391276042	-1.044635186679102	1.091262673248082	553753.1787201039	767.1396382368731	594.9992597888553	1.167958	17.552664	0.0600791809063489	0.0259941491867656	0.0918082536	0.0053139835	0.1499884174	0.0486614369	0.0111969064	-0.023135126	0.0184514354	0.1479477388	-0.0029967512	0.0443414457	0.1547291966	0.0003793838	-0.1226170296	0.026980039	-0.0350684126	-0.0999620718	0.1183882226	-0.0268289801	-0.0845784337	-0.15925974	0.049366312	0.0827735905	-0.2299484284	0.0145433481	0.0931388658	-0.1108253384	-0.0861884986	-0.1106385956	0.2161484525	0.0173471751	0.0212727752	-0.0011092931	0.035305722	0.1304014959	-0.0987762298	0.1243275493	0.0887031652	-0.0443784752	0.0622154121	0.0637825171	0.1676654816	-0.010712345	-0.0701100474	-0.2228054992	-0.0698053463	-0.0168108667	-0.1165444117	0.0432909621	-0.1966794126	0.1693205343	0.1291765832	0.022626971	0.021657763	-0.0129835429	-0.0989478206	-0.0143244086	0.0481896754	-0.0022950913	0.062758679	0.1161718862	0.0040787565	-0.11650714	-0.0226382274	-0.0517635455	-0.0754789844	-0.0152769867	0.0328867746	0.0419216515	-0.1450744809	-0.0406737718	-0.1106196727	0.1197105831	0.1839347334	0.2609545133	-0.0653430414	0.0914949788	-0.0297380399	0.0580154184	-0.053769691	0.1357462967	0.0798077096	0.0002126068536369	0.014574336886099	0.0002124112956695	4.5201674213382216e-08	0.0564858494041402	0.0018095961567041	3.274638250358593e-06	0.0031906511829072	-0.0173026664295719	-0.0055569820851958	0.000299382265573	3.0880049895187065e-05	0.0004800297956356	0.0001307438215106	1.7093946863221772e-08	2.304286046979559e-07	-0.0008772581962843	-0.0002971292135436	7.695819429479834e-07	8.828576954103828e-08	-0.001073290940813	-0.0003348922805126	1.1519534436312546e-06	1.121528395469969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.9804725207063	0.4262377200004721	0.1816785939512008	630404.990744204	889.633078514496	-3.375579745783284	791447.0143871794	11.394538620142342	743.5800311544667	-0.5659079731374277	0.3202518340605115	552911.2627316777	766.4051117168167	610.5678251686617	1.247745	18.751745	0.0404444824555089	0.0203731289282337	-0.1495477431	-0.1445850768	0.0589600804	0.0625402223	-0.039663286	-0.0409932347	0.0873052377	-0.0616558429	0.0581533052	0.0316690874	-0.0285724739	-0.0882838109	0.1576110318	-0.0138505266	-0.047120203	-0.0118754891	0.0898663349	-0.069799468	0.1823435314	-0.0353050269	-0.1455439146	-0.0353451222	-0.0104006816	0.1179736626	-0.0653533884	-0.1817134419	-0.2298917006	-0.1572764043	-0.0213504334	-0.0189057146	-0.071072491	-0.0114630908	-0.1163329611	-0.008638662	0.0710163555	0.0528447512	0.040419664	0.0361842578	0.1344442284	-0.1312415977	-0.1221209006	0.1039364725	-0.0941251907	-0.0244418744	-0.0309712635	-0.0516120654	-0.0247911903	0.0258656895	-0.1142471236	-0.203973507	0.1750595995	0.0769090228	0.0560766631	0.0122089224	-0.1640897651	0.0181331883	0.1344868493	0.0071991533	0.0251583055	-0.1258778122	0.0458517671	0.0364187894	-0.1092061876	0.0065927902	-0.1105670239	0.1247639994	-0.063965787	0.0042049411	-0.1419962646	-0.1274894588	0.2515711976	0.0249294207	0.2185659033	0.0643285256	0.0298594479	0.0069777332	-0.0541915748	-0.0026710013	-0.1317186948	0.1326888823	0.0692973963	0.0002213156235768	8.708769939900016e-06	7.584267386610612e-11	4.898060523918784e-08	0.0595113439488841	0.0030254945447438	9.153617240275097e-06	0.0035416000586023	-0.0297530301998421	-0.0124503637702702	0.0008852428060727	0.000155011558012	0.0004062955300577	-7.37342655779e-05	5.436741920312289e-09	1.650760577448674e-07	-0.0011537487940367	-0.0002764905977523	1.3311362797411397e-06	7.64470506454794e-08	-0.0012222643848938	-0.0001489734440808	1.4939302265798194e-06	2.2193087041295265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.3044074957216	0.3239349750153906	0.1049338680382217	630919.4917671294	892.9876826291828	3.354604114686822	797427.0013274382	11.253368766273756	744.7098708885303	1.1298397340635802	1.2765378246688617	554592.7917988115	767.4819517750327	596.8295182047764	1.422546	21.378744	0.0820261403879517	0.0429829017841151	0.2028837773	-0.023395229	0.0054554029	-0.1209179771	-0.137217064	-0.0729472777	-0.0025395775	-0.1539993353	-0.0414807745	0.1638748508	0.1326487019	-0.1100346938	0.032863523	0.107844089	0.2421473808	0.0205919059	0.0260372614	0.1048957015	-0.0935405245	0.2209446601	0.0318750325	-0.1854908383	0.0215568234	0.0991241399	0.0781711797	-0.0323348929	0.1011779261	-0.0531477997	-0.0462841696	-0.2360155568	-0.1256111721	0.0209005758	0.0024214195	0.0225333753	-0.131179128	-0.0298708546	-0.0515677079	-0.1977443858	-0.0192769292	0.1753681953	-0.0921118285	0.077261394	0.1430137336	0.210561712	-0.0232556249	-0.0646267394	0.0294630426	-0.0490979502	-0.0268507371	-0.1116500571	-0.0980818176	0.1011813167	-0.1017038394	-0.0437933321	0.0992354284	0.0045999353	0.0751638432	0.0151224619	-0.159748506	-0.0196783132	-0.1558634465	-0.1640601679	0.0580471596	0.2226110105	-0.0214576007	0.0149809839	0.0248238523	-0.0581785936	-0.102043304	0.0105945174	0.1123674358	-0.0145432078	-0.0334184816	0.1856094127	-0.0249544766	0.0554241961	0.0802085267	0.015268898	-0.0504738456	0.1294367287	0.0583804184	-0.012746222262308	-0.0129675378858847	0.0001681570388218	0.0001624661819601	0.059403936448021	-0.000107407500863	1.1536371241656368e-08	0.0035288276655205	-0.0171342567262797	0.0126187734735624	0.000293582753562	0.000159233443977	-6.235219876622852e-05	-0.0004686477288239	2.1963069373182642e-07	3.887796690983269e-09	-0.0010409798055552	0.0001127689884814	1.083638955573742e-06	1.2716844763140646e-08	-0.0006770326716464	0.0005452317132474	4.583732384766621e-07	2.972776211306951e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.8283784922841	-0.4760290034375884	0.2266036121137836	630163.494499689	886.3649596285958	-6.62272300058703	785642.8416574022	43.86045994250447	743.1703819385473	-1.5394889499830242	2.3700262271198342	552302.2165906862	764.9255016741392	602.1214389168961	1.496727	22.493567	0.1304758883927617	0.0659503518462769	-0.0382081905	0.0917637549	-0.1212767178	0.1474564541	0.0629816525	-0.114053882	0.0101414619	0.191402215	-0.0347567844	-0.1419085617	0.0143319294	0.0171253526	0.1559981291	-0.0232662264	-0.1652235308	0.1119908044	-0.1143513112	0.0937633534	0.0136500916	-0.0296925074	-0.0603541098	-0.0154369985	-0.0159809881	0.1850996127	-0.0626306311	-0.112858464	0.1878919854	0.0298710896	-0.0583329921	0.0715898383	-0.0144581157	-0.0378780747	0.0758367187	0.0934283838	0.2516815238	-0.1845788935	-0.0748620177	0.2488849111	-0.0624232355	0.004556929	-0.0446280788	0.0392125012	-0.034990758	-0.0145089747	-0.0017529246	-0.2308768644	0.1617086486	-0.0532427569	0.0028039884	0.0043340256	-0.1422027936	7.48935e-05	-0.1759740509	-0.0541862077	0.0703347238	-0.0626407916	-0.1235121387	-0.1186518302	-0.1440612288	-0.0066644702	0.0650067514	-0.0125807581	-0.2227804509	-0.0749489775	-0.1045333993	0.0097702949	-0.0586687186	-0.0242686123	-0.0188658918	0.0551049304	-0.0822792238	-0.0143544905	-0.0922525243	-0.0192407271	0.0764295058	-0.192991352	0.1144179407	0.029736664	-0.2539442615	0.1259946088	0.0471208409	-0.0186942390237021	-0.0059480167613941	3.5378903393825166e-05	0.0003494745726753	0.0431119846797116	-0.0162919517683094	0.0002654276924209	0.0018586432230236	0.01672070507108	0.0338549617973596	0.000279581978074	0.0011461584383006	-0.0005331685601201	-0.0004708163613538	2.216680461184993e-07	2.842687135005407e-07	-0.0003397355464367	0.0007012442591185	1.1542024151264314e-07	4.91743510946654e-07	-0.000992591212488	-0.0003155585408416	9.85237315108398e-07	9.957719269807973e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.6078085922386	0.7794300999545385	0.6075112807151418	631401.5694757596	891.7323348205214	5.367375191925589	795186.5569644584	28.808716450898256	744.6367239689481	1.466342030400824	2.150158950120012	554483.8506832074	767.3324765930738	610.9221670660127	1.357024	20.394041	0.0898776018367841	0.0485679529437428	0.0821454704	-0.0685629392	-0.0967506061	-0.0590199321	0.0740392394	0.0972237096	-0.1615739109	0.0025532697	-0.03398744	-0.0867923012	-0.0165107253	-0.1190318101	-0.1812406822	0.0412801807	0.092604317	-0.0241995203	-0.0179763016	0.0074841587	0.0687684694	-0.0118669393	0.0918575441	0.1306000597	-0.1531707492	0.0498548793	0.1391820592	-0.0012687587	0.027023912	0.1565797873	0.0181856476	-0.1329920741	-0.0895187802	-0.0440617401	0.09615031	-0.1809931061	-0.114655928	-0.0142008502	-0.0029123217	-0.1133958457	-0.1236958991	-0.017581715	0.0652125486	-0.1278705995	-0.0549669011	-0.0832647509	0.0282982397	-0.0561026756	-0.0553410872	-0.177588663	-0.0734537443	0.0934071839	-0.0615634115	0.0040416636	0.0862648391	0.1201868078	0.0020450054	-0.0334362683	0.0163356559	-0.114247292	0.1368332694	0.0362906221	0.0970787207	-0.1640253905	0.0371039407	0.1314009987	-0.0058264041	-0.0528360508	-0.0266969885	-0.0976746377	0.1009234072	0.153659619	-0.0491437041	0.049806427	-0.0249422708	0.022608275	-0.0820220747	0.0447243424	-0.0191924589	0.0336221702	-0.0703554303	0.1223675745	0.0355847396	-0.0002052669368737	0.0184889720868284	0.0003418420888275	4.213451537351155e-08	0.0260663013535236	-0.017045683326188	0.0002905553200566	0.0006794520662527	0.0018973391359367	-0.0148233659351432	3.599895796757024e-06	0.0002197321776471	-6.111391849081163e-05	0.0004720546416292	2.228355846837559e-07	3.7349110333015675e-09	-0.0003369792874068	2.7562590298999858e-06	1.1355504014119473e-07	7.596963839905209e-12	-0.0006770105033747	0.0003155807091132	4.583432216796647e-07	9.959118396445324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.1346676746182	-1.4731409176204124	2.1701441631675107	629062.6010673271	890.0285744198485	-1.703760400672877	792150.8632838278	2.9027995029010025	743.7779981530231	-0.8587258159250268	0.737410026936103	553205.7105365184	765.841265880381	599.780644794189	1.352096	20.319977	0.0592149763893525	0.0341262307209453	-0.0106628182	-0.0118294783	0.1735393781	0.1485610458	-0.0732520205	0.1052010713	-0.0031221369	0.0354569888	-0.0201775651	0.1609179335	0.0261987164	0.0970528288	-0.0452277233	-0.0896912558	-0.0962544005	-0.008255855	0.1253516108	-0.009916488	-0.1494818326	-0.1148306344	-0.0357730447	-0.0349511906	0.007473493	0.0332834753	-0.0075677836	-0.0264903981	0.1115674261	-0.05895047	0.120100308	-0.1459209632	0.061711461	-0.0155552806	-0.0948743877	0.0912828096	0.0109549653	-0.0182984773	0.0183847393	0.0294901106	0.15950096	0.0721624039	0.121819446	0.0302644499	-0.0732457162	-0.0937306393	-0.0730718963	0.0636560933	0.163348516	-0.0099682081	-0.0729821441	0.1826990736	0.0620865072	-0.0231054752	-0.0366193771	0.0628744846	-0.0334139668	-0.0129888329	0.1520609978	0.0213949244	-0.056743348	0.0280044753	0.008087053	-0.0319304872	-0.0820555947	-0.1905581407	0.0489079968	0.0125160145	0.0921833179	-0.1290326289	-0.0319089265	0.1231172847	-0.0943056873	0.1291144004	0.0134452627	0.1775862125	-0.1282970345	-0.1286070427	0.028608755	0.1154249518	-0.1037749483	0.1185609488	0.023839813	-0.0096942665283847	-0.009488999591511	9.004111324769594e-05	9.397880352335996e-05	0.0264030188940012	0.0003367175404776	1.1337870206528449e-07	0.0006971194067169	-0.0105836781204828	-0.0124810172564195	0.0001120142425579	0.000155775791755	-0.0002301484155261	-0.0001690344970352	2.857266118797291e-08	5.2968293169174396e-08	-0.0002548655941059	8.211369330090001e-05	6.495647105895339e-08	6.742658627514271e-09	-0.0011640271530574	-0.0004870166496827	1.3549592130549158e-06	2.3718521706816178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.1209454604747	0.9862777858564868	0.972743870873974	630628.0760190382	888.0218011051244	-2.0067733147241142	788582.719237989	4.027139136688809	744.159095034392	0.381096881368876	0.1452348329890831	553772.7587224052	766.4651057627979	608.8801938423171	1.284347	19.301823	0.101659323637387	0.0615456441157705	-0.0538567971	-0.1182731155	-0.0785101904	-0.0851538234	-0.1063704737	0.0360864197	0.0866247562	-0.0661019611	-0.0882579443	0.0601218896	-0.0148228607	-0.1244040576	0.1920032809	0.0745482144	0.0030719129	-0.0213570708	0.0358666118	0.1378764665	0.0939940636	0.0824277095	-0.0451054198	0.0143865358	-0.0586495108	0.022706519	0.0846528967	0.1775567743	-0.0642047858	-0.0260095444	0.0644752172	0.0574982875	-0.0216190417	-0.0522261685	0.0161945363	0.0922940811	-0.2340880422	-0.1244290111	-0.0290058464	0.0071675458	0.044384666	0.0643732152	-0.187879006	0.0444928632	-0.0151053096	0.0151604806	0.001933854	-0.1369900537	-0.1854276954	0.0342526865	-0.0016700078	0.1141641566	0.0483896494	-0.0476621772	-0.0431868848	0.0606509956	-0.0717517217	-0.0666688983	0.0017603352	-0.0480748487	-0.1670337267	-0.1294621692	0.0711310902	-0.1018646864	-0.0355184394	0.0844672695	0.0445260612	-0.0094881807	-0.0146570648	0.0025273576	0.1306634709	0.1694382594	-0.2176201789	0.06231177	0.0590095127	-0.0717086696	0.0188766879	-0.0337051536	-0.1752106344	0.0196834429	-0.1751888902	0.1145803187	0.0119549848	-0.0023274191313475	0.0073668473970372	5.4270440571233786e-05	5.416879812962351e-06	0.0720769915878207	0.0456739726938195	0.0020861117816357	0.0051950927163507	0.0271822089974875	0.0377658871179703	0.000738872485983	0.0014262622298072	-0.000227120745632	3.0276698941e-06	9.166784987639504e-12	5.158383309643565e-08	-0.0002548920492397	-2.6455133799981392e-08	6.496995676561364e-08	6.998741043749179e-16	-0.0009500289495141	0.0002139982035433	9.025550049148644e-07	4.579523111975972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.0012565440198	-1.1196889164548338	1.2537032696317998	628850.9928803943	889.8060989820889	1.7842978769645017	791754.8937857229	3.1837189137400275	743.3591797759567	-0.7999152584352487	0.6398644206775307	552582.8701571831	765.980636793386	597.3272878486976	1.407173	21.147699	0.0832499448996277	0.0467643377991058	0.0616077729	0.0699542836	-0.1066376272	0.0799536804	0.0349237751	-0.01573827	0.0503061705	0.1638526921	0.0548988143	-0.1429192201	0.0770441496	0.0356239717	0.0828713332	0.0994658079	-0.094801656	-0.0783449695	-0.1539485136	-0.0811002594	-0.0212244225	0.0002989822	0.1137832415	0.0362527968	-0.272488639	0.117243253	-0.0299099741	0.0560505315	0.0596352067	0.2493258673	0.0274325678	-0.0110901576	-0.0771602533	0.1828793663	-0.0045860372	-0.0434672432	0.0965236726	0.1473665362	0.0466845533	0.1113742488	-0.148998546	-0.0105567447	0.0781060771	-0.1104106118	0.1174574383	-0.1257996879	-0.1533193664	-0.154632927	-0.1710254425	-0.2202761769	0.1071631707	-0.0311274752	-0.0137914988	-0.1491992985	0.0925478589	-0.0395314089	-0.044184955	0.0200693151	-0.1538002463	-0.066664838	0.1088502951	0.0422161649	0.0429882964	-0.0040708635	-0.0572563993	-0.1735032833	0.0028904768	-0.1520727656	-0.1396734204	-0.1016754255	0.0869825188	0.0345640315	0.064709641	0.0241230669	-0.1297793318	0.1300354566	0.1199563904	-0.272510657	-0.1754862203	-0.0229686341	0.0755845068	0.1104315261	-0.0	-7.226909986002283e-07	0.0023266964403488	5.413516325532241e-06	5.222822794577952e-13	0.0521763227132794	-0.0199006688745413	0.0003960366216541	0.0027223686518802	0.0021206278631353	-0.0250615811343522	4.497062533905789e-06	0.0006280828489537	7.643176311290643e-05	0.0003035525087449	9.214412556532653e-08	5.841814412547444e-09	-0.0002555206931511	-6.286439114000248e-07	6.529082462841861e-08	3.951931673403223e-13	-0.0005349901331627	0.0004150388163513	2.862144425814435e-07	1.722572190783711e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.6742684119637	0.6730118679438419	0.4529449743932593	629918.8443392657	884.7961439011414	-5.00995508094752	782864.2162623293	25.099649913111875	744.3404243800951	0.9812446041383964	0.9628409731507184	554042.66736634	766.7599430259859	606.1717639499241	1.514577	22.761824	0.3023142578027588	0.184572505238253	-0.0766088805	-0.1343349438	-0.0297972656	-0.0026636308	0.04540359	0.112494042	-0.0776638337	0.132764004	0.0480561642	0.076245941	-0.2306525203	-0.0316805082	0.0150008133	-0.148968107	0.0981228538	-0.0439514741	0.0565548489	-0.1548899406	0.0640764345	0.0043967322	-0.0005871334	0.0153044122	0.1874439285	-0.1680410169	-0.2181227215	0.0896965795	0.3042247718	-0.0555833098	-0.0427612519	0.1242494773	0.0936593	0.0389030086	-0.1001361391	-0.1009539139	-0.1551168277	0.0717378683	0.0394540697	-0.1443652295	0.0867672733	-0.160797577	-0.0005821538	-0.0083790375	0.0261162759	0.0089561469	0.0184932352	0.2558434611	0.215165073	0.065320978	0.23388592	0.1087269537	-0.1836220098	0.0513719649	0.2525749883	-0.0889810767	0.1447959463	0.1624824463	0.0475434312	0.2219777614	0.1233420339	-0.1280677204	-0.0145954618	0.2388281033	0.2536411098	-0.18127246	0.2020713931	-0.0975338091	-0.1097962413	-0.056113424	-0.2317049191	0.0166743373	0.2386206687	-0.033530618	-0.1589063206	0.0461585062	0.1726283773	-0.3236262536	-0.1814603023	-0.0760097226	-0.0179510145	0.10612066	-0.0119549848	0.0006888102172837	0.0006895329082823	4.754556316042471e-07	4.74459515434418e-07	0.0219155572276861	-0.0302607654855932	0.000915713927774	0.0004802916485999	-0.0505833198135832	-0.0527039476767185	0.0025586722433632	0.0027777061007102	0.002658670688687	0.002582238925574	6.66795786875005e-06	7.068529830883406e-06	-0.0013052005947085	-0.0010496799015574	1.703548592427422e-06	1.1018278957335528e-06	-0.0012762715406745	-0.0007412814075118	1.628869045535662e-06	5.494981251226753e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
