global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
906.1293067041106	n/a	821070.3204680722	n/a	1050.602029837814	n/a	n/a	1103764.6250993349	843.7553954224486	n/a	711923.1673044926	n/a	861.8960238173128	746.990956347074	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0500389794197957	n/a	n/a	0.0025038994613747	0.08010965682314	n/a	n/a	0.0064175571163212	0.0298332969265544	n/a	n/a	0.0008900256055079	0.0008290008334374	n/a	n/a	6.872423818399039e-07	-0.0009949994689233	n/a	n/a	9.900239431576491e-07	9.127020776425986e-07	n/a	8.33025082533116e-13	n/a	0.0
904.0826066030082	-2.046700101102374	817365.3595620898	4.188981303852468	1039.7491293514477	-10.852900486366252	117.78544896696884	1081078.2519870934	845.0629557718486	1.307560349399978	714131.3992178533	1.7097140673229922	861.431404281627	747.4967087220901	1.407994	20.381378	0.203903234024366	0.1125602001204335	-0.0862340697	-0.1032363728	0.2307695468	-0.2092026668	0.0386879544	-0.0167854508	0.1458103323	0.1102491429	-0.3220456724	0.1854932859	-0.009997317	-0.1153892355	0.1151118712	-0.090235893	0.0799271955	-0.0088422719	0.088231197	-0.2098763618	0.0672166533	-0.2811755185	0.0127533779	-0.2439751188	0.0983705293	-0.0504503246	0.0529233749	-0.1204682248	0.1305096657	-0.0073809696	-0.0774229515	0.1111613209	-0.1792968337	-0.0894752827	0.0339750375	0.0617912262	-0.126639246	0.05131134	0.0787968122	-0.070580002	0.0092873385	-0.2595263274	0.0682646316	-0.2397315121	0.0359189126	-0.1501264636	0.1961278751	-0.1061130079	0.1532108655	-0.1142940153	0.1348140933	-0.0272789773	0.0725709833	-0.1568972108	0.207988527	-0.0095905225	0.1328164589	-0.2589578605	0.0639815103	-0.1739384526	0.0339173329	-0.1325609783	0.0359563951	-0.1672411422	0.0246641289	-0.0305840914	0.13332489	-0.1989626496	0.2795635731	-0.121374099	0.0358578185	-0.2896253378	0.0051059083	-0.0091279549	0.1343502971	-0.1292731666	0.0281017854	-0.1989080875	0.0501612845	0.1571052943	0.1570166674	0.0	-0.0432191246036808	0.0068198548161149	4.651041971288566e-05	0.0018678927315084	-5.3530955568703575e-05	-0.0801631877787087	0.0064261366748445	2.865563204098516e-09	-0.0486829872153293	-0.0785162841418837	0.006164806875449	0.0023700332442079	0.0004760006122787	-0.0003530002211587	1.2460915613809113e-07	2.265765828896973e-07	-0.0014100004609725	-0.0004150009920491	1.722258234018201e-07	1.9881012999426624e-06	8.357695323679237e-07	-7.693254527467486e-08	6.985107112344979e-13	5.918616522439895e-15	0.0
902.1236317034276	-1.958974899580653	813827.0468777814	3.83758265718703	1037.987097347484	-1.762032003963668	3.10475678299222	1077417.2142598552	845.352318254662	0.2893624828134307	714620.5419785314	0.0837306464599529	861.5000568116448	738.6092756196628	1.193967	17.283237	0.1475689653745987	0.0928207655834236	0.004775427	-0.0280793207	0.1154558442	-0.1158987504	0.1781280446	-0.0389074477	0.1292563062	0.1683842277	0.0707360925	0.0671657416	0.0530947515	-0.1782613719	0.0732054321	-0.0387538483	0.0105064932	-0.1202200849	0.1393604007	-0.0320726512	-0.0422746597	-0.3190138503	-0.0355398131	-0.1684025707	-0.005631265	0.1594615795	-0.0526186601	-0.0492624354	-0.1498105671	0.1467791435	0.1375830327	0.0667832451	0.2356358947	-0.025344	0.1130858465	-0.0078486167	-0.1737066959	0.0307085472	0.0479055914	-0.0006701787	0.1989906791	-0.0639697559	-0.048053544	-0.2347867781	0.0975976435	-0.0225263271	-0.2906150764	-0.0024297836	0.2218859624	0.1110251666	-0.0117014297	-0.0908664196	-0.0947961215	-0.1458557318	-0.0065283877	-0.0288115118	0.1458035874	-0.1999798944	0.0261655579	0.0428813244	-0.0157076199	-0.1158715488	0.230981514	-0.0694820464	0.1050443791	-0.012339698	-0.0164515055	-0.1516653319	0.1524187606	0.2713684634	-0.0475065324	-0.0074801957	-0.0835875803	-0.0185952853	-0.0203941222	-0.1963923275	0.0670982548	-0.0296036511	0.0399968089	0.156868993	0.1560723507	0.0	-0.0305292478516463	0.0126898767520344	0.0001610329719818	0.0009320349743872	0.0798975491681801	0.0799510801237488	0.0063921752129541	0.0063836183630817	-0.0066864430238808	0.0419965441914485	0.0017637097240242	4.470852031160422e-05	0.0003129999704061	-0.0001630006418726	2.65692092508796e-08	9.796898147421949e-08	-0.0013150017198668	9.499874110570004e-05	9.02476081166782e-09	1.729229523252642e-06	2.0586636332916978e-07	-6.299031690387539e-07	4.238095955037774e-14	3.96778002365065e-13	0.0
901.2871462194478	-0.8364854839797999	812318.5199403962	0.6997079649089202	1030.1785842297124	-7.808513117771554	60.97287711041043	1061267.915405535	845.2513683114574	-0.1009499432045686	714449.8756323911	0.0101908910330056	860.3513836830199	746.4225406256811	1.45822	21.108425	0.0584130673853453	0.0360373162640291	0.0728058976	0.136800792	0.1548244984	-0.0235568806	0.0477792518	-0.0108515803	-0.0785895863	0.0546635662	-0.1191679044	0.0759779775	-0.2206701524	-0.0486557437	-0.0719262887	-0.1377569072	-0.0664755538	-0.0048622206	-0.0653843057	-0.3291710417	0.1065058006	0.2504772309	-0.2051284186	0.0972304961	0.0418897905	0.1738236289	-0.0534739774	0.0048938081	0.1111622649	-0.210176563	0.0756985872	-0.0545025803	0.0399300496	-0.0483364277	-0.0038002057	-0.003081412	0.0104722139	-0.082144966	0.168124159	0.0674592615	-0.1804485201	-0.2253541766	0.1101833623	0.2473523311	-0.048192297	0.0230940737	-0.1517775567	0.0056763217	0.0656481799	0.0721466132	0.2266507681	-0.0303705149	0.0069395004	0.0861305934	-0.0772509597	-0.0680389925	-0.0865150784	-0.1852115884	0.1807255294	0.0482822789	-0.2417558239	-0.1021633793	-0.0684814717	-0.0036310819	0.0015577419	-0.0213329115	0.000963912	0.1974532624	0.0226604971	0.0020459791	0.1582518358	-0.1015228937	0.1748349669	0.164964335	-0.0277176584	-0.1701745456	-0.1619299218	0.15184326	-0.0828000459	0.1563967458	0.1541893965	0.0	-0.0303436877257183	0.000185560125928	3.443256033441594e-08	0.0009207393847959	0.0548738596565527	-0.0250236895116273	0.0006261850367743	0.003011140473607	0.0187666480480714	0.0254530910719522	0.000647859845117	0.0003521870789601	0.000332000268788	1.90002983819e-05	3.6101133860123164e-10	1.1022417847530425e-07	-0.0011789975964644	0.0001360041234023	1.849712158245524e-08	1.3900353324688322e-06	1.957546308749942e-07	-1.0111732454175584e-08	3.8319875509005234e-14	1.0224713322482778e-16	0.0
898.6973248869084	-2.5898213325393726	807656.8817588853	6.707174534476012	1028.778626385857	-1.399957843855418	1.9598819645723111	1058385.4621083708	843.2206405248397	-2.0307277866177174	711021.048607121	4.123855343341293	859.9984841708853	736.8152650446461	1.449399	20.98073	0.0640490308204513	0.0400439110126299	0.0503181013	0.0529029789	-0.0925172553	0.0069599432	-0.2210098731	0.0041887999	-0.0494962937	-0.0630580545	0.114751839	0.4819352952	-0.1803548095	0.1506780239	-0.0698103488	-0.0086271189	-0.1569411814	-0.1030752031	0.1462595617	-0.1550485769	-0.030519743	0.0377328037	0.0759092708	-0.0897822692	0.1458642565	0.0850768055	-0.0889619682	-0.1313823394	0.0977385937	-0.0780753464	-0.0197690306	-0.2067984928	0.1177681493	-0.0376492532	0.0130555063	0.0194178558	0.1488507964	-0.0388643161	0.0254106531	0.1529672517	0.1052472823	-0.2086296618	0.2482860006	-0.2085762886	-0.316681401	-0.0275971731	0.0024970589	-0.1527274106	0.0106816694	0.013981836	0.0547610182	-0.013571654	0.0454197516	0.0687103819	-0.1729180371	-0.044032629	0.18987026	-0.0696752306	-0.0080140435	0.0476384562	-0.0728678845	-0.1013361494	-0.104916756	-0.0357802716	-0.0226914828	0.0785479607	-0.1401428653	0.0472506786	0.0715163289	-0.0573857496	-0.0212938686	-0.1481082314	-0.0311436041	0.1871654681	0.0124279273	0.0515504033	-0.0303611515	-0.0005639355	0.0302673881	0.1556892631	0.1513791291	0.0	-0.0305352116496635	-0.0001915239239452	3.668141344336698e-08	0.0009323991504897	0.0213815282082947	-0.033492331448258	0.0011217362658399	0.0004571697485221	0.017281882113636	-0.0014847659344354	2.2045298800598355e-06	0.0002986634493896	0.0006590003616033	0.0003270000928153	1.0692906070121485e-07	4.342814765932802e-07	-0.0009289999549995	0.0002499976414649	6.24988207380127e-08	8.63040916389073e-07	8.062106269295858e-07	6.104559960545917e-07	6.499755749741958e-13	3.726565231190036e-13	0.0
897.6320790406309	-1.0652458462775485	805743.3493228054	1.1347487130115703	1028.3099275476793	-0.4686988381777155	0.2196786009091403	1057421.3070931134	843.380259907329	0.159619382489268	711290.2628013538	0.0254783472662552	859.4904468934361	715.1837708409844	1.328101	19.224888	0.1251370140713148	0.0859896619336529	-0.0054824482	-0.1909468182	-0.089834778	0.099666217	0.0348377691	0.1902754366	-0.0126158896	-0.0902563462	0.1428792353	0.2448005073	-0.0807723386	0.1175006204	0.1654218259	0.0714104059	-0.0843256103	0.050404191	0.065574937	-0.1573499347	-0.1993085498	0.0013109814	0.1764979052	0.109422672	0.04348501	-0.0097253078	0.0907560011	0.1277882655	0.0154370802	0.1132615796	-0.0349448839	-0.0498634664	0.0309970252	-0.1268113495	0.0852457022	0.0132896641	0.0356679662	0.1561266656	-0.0557397731	0.0949070952	0.0228382506	-0.064423187	0.2138672956	0.0564260828	0.0253748237	0.1886047428	0.1290232927	-0.1896517588	-0.0967234442	0.2083242497	-0.1908398344	-0.028565925	0.0723949662	0.1089544129	0.0767045445	-0.0256264847	-0.0657959466	-0.1403948523	-0.2117160784	0.1214632416	-0.0138173558	-0.1197407556	0.0064739602	0.0735282409	-0.00554277	0.086122661	-0.0895533898	0.1066092851	-0.0386567947	-0.1713414127	0.0072164326	-0.0420687302	-0.0111454421	0.0350583057	-0.1205383271	0.2149520114	0.0080626981	-0.0691539865	-0.1263584397	0.154747609	0.1476584499	0.0	-0.0100347039140444	0.0205005077356191	0.0004202708174181	0.0001006952826425	0.1015428394156998	0.0801613112074051	0.0064258358144904	0.0103109482366025	0.0172207305635083	-6.115155012769921e-05	3.739512083020511e-09	0.0002965535611409	0.0002355305540888	-0.0004234698075145	1.793266778763677e-07	5.5474641909377147e-08	-0.0009289923586728	7.596326699935672e-09	5.770417933215559e-17	8.630268024724523e-07	6.560967834898893e-05	6.480346772205935e-05	4.304629893057787e-09	4.199489428803988e-09	0.0
900.4177883744453	2.7857093338144523	810752.1936211274	7.760176492500959	1034.5761278937844	6.266200346105052	39.26526677752707	1070347.764407696	844.8465386948664	1.4662787875373624	713765.6739446963	2.1499734827820376	860.9920448752648	727.5883350144862	1.193721	17.279684	0.1469045134356477	0.1007083523102674	0.0456953183	-0.0329445324	0.0501235648	0.1232996401	-0.0476690478	0.0129874033	-0.0114538744	0.0528709109	-0.0254888258	-0.113988866	-0.0075668702	-0.0330877226	0.0766530187	-0.1006798126	0.0216004183	0.1888339265	0.0219934267	0.0097884117	0.1057021167	-0.0159911937	0.1696631465	-0.1360720987	-0.0281731916	0.0871075304	0.0025384032	0.1455771164	-0.136327287	-0.0972910716	-0.1030405069	0.0237086905	0.0825412394	0.0584838032	0.1606842969	0.0478995146	-0.0712080097	0.0576323681	0.0756446953	-0.0941000126	-0.0750981245	0.1340734872	0.0168269826	0.14383955	0.0776750725	-0.2072108793	0.1186555625	0.0975714309	0.1689575496	0.2674177823	-0.0499627977	0.0047086867	0.0703557759	-0.1334137371	0.0532146015	-0.0238138404	0.0143305281	-0.0976268979	0.1273280467	-0.0660321926	0.0716358682	-0.1721925852	-0.1198811056	0.0141014995	-0.050411354	0.0717424582	-0.1333861759	0.0102020689	0.0475234098	0.0007065005	0.0025971483	0.0840989398	-0.0388022936	-0.0406038232	-0.0424606679	0.0600664627	-0.0226957069	-0.0723400684	-0.1842562097	0.1535731997	0.1430497353	0.0	-0.0242933123586794	-0.014258608444635	0.0002033079147774	0.0005901650253563	0.0054885538747839	-0.0960542855409159	0.0092264257707758	3.012422363640536e-05	-0.011624377824333	-0.0288451083878413	0.0008320402779063	0.0001351261598028	0.000148061866921	-8.746868716780001e-05	7.650771234858461e-09	2.1922316436131912e-08	-0.000928989890141	2.46853179997758e-09	6.093649247500553e-18	8.630222159841873e-07	0.0001330687438945	6.745906554551107e-05	1.770729060166003e-08	4.550725524273559e-09	0.0
901.4392248092244	1.021436434779048	812592.6760246553	1.043332390294132	1033.8624325920557	-0.7136953017286487	0.5093609837095469	1068871.529525163	844.962953580843	0.1164148859766101	713962.3929240617	0.0135524256769471	860.2046250071908	729.6687101269905	1.117244	16.172634	0.1020898208765078	0.0665361224870607	0.0849000284	0.1300853788	-0.0068758695	-0.0645720929	0.1221399718	-0.1628476341	-0.1435066086	0.0152693383	0.0393699542	-0.0625703781	0.0949892705	-0.007906737	-0.1293081091	-0.109163748	0.0085497199	-0.0425922408	0.0647380562	0.0447537651	-0.0704363191	-0.1091577593	0.0258398804	0.0530133383	-0.0355600142	0.1298401795	-0.0561801689	0.0618122238	0.0735865684	0.1166225002	-0.0858622164	0.0202971497	0.094041129	-0.0743911716	-0.0020859942	-0.1071434421	0.0393783218	-0.1545615312	0.0763787191	0.0027754199	0.1055434297	-0.0286212972	-0.0382594236	-0.0892042133	0.099394063	0.0465136461	-0.0359653935	-0.0165408736	-0.1252525724	0.1124529858	0.0550580236	-0.055679166	0.0250435443	-0.1698527442	0.0082541007	-0.0483725629	0.1143245857	-0.017347016	0.0641585337	0.0823020112	-0.095160315	-0.0213832867	0.128433122	0.0361307931	0.0872240505	-0.0676420768	-0.046572618	0.058846242	-0.002195646	-0.0212917868	-0.0581389398	0.1211877176	-0.0315279586	0.0690789057	-0.0130663848	0.0399657167	0.0255696094	0.0063043759	-0.1267527289	0.1521678018	0.1375807028	0.0	-0.0264542558068114	-0.0021609434481319	4.669676586024612e-06	0.0006998276502922	0.0694190267308556	0.0639304728560717	0.0040871053596009	0.0048190012722592	-0.003440596751318	0.008183781073015	6.697427265103853e-05	1.1837706005179976e-05	0.0004789979230237	0.0003309360561027	1.095186732288094e-07	2.2943901026101842e-07	-0.0008410007348456	8.798915529540003e-05	7.742091449598024e-09	7.072822360108392e-07	-4.298514693183762e-06	-0.0001373672585876	1.8477228567516692e-11	1.886976373189558e-08	0.0
899.7943516310278	-1.6448731781965762	809629.8752271016	2.705607772350505	1030.770051021202	-3.092381570853604	9.562823779755004	1062486.8980822517	843.7657797931236	-1.1971737877194073	711940.6911498979	1.4332250780024325	860.3310033772498	726.3159953252217	1.154626	16.713757	0.0643342896468332	0.0338179033451756	0.0416635802	-0.0235854	-0.1775216732	-0.0228029485	0.2574661217	0.1439965353	-0.0769444984	-0.117809898	-0.087019849	-0.3005377381	-0.2491624398	0.1683890263	-0.0341730688	0.0158287592	-0.1520406129	0.1153534587	-0.1388198263	0.0251890429	-0.1821529346	0.1512307605	-0.049739835	-0.0348858454	-0.1699174492	0.1673120081	-0.0660651179	-0.0196523615	-0.1311262523	-0.0773529881	-0.0799139716	0.0035128106	-0.0440328104	0.1902088379	0.0722647751	-0.0167493262	0.1685247208	0.0213382702	-0.0185142011	0.1585938297	-0.179347578	0.1045515464	-0.0653748687	0.1912154013	0.1611641188	0.1088652147	-0.0713533322	0.0342717162	0.1430919613	-0.0046863279	0.0524030883	0.0459587743	0.077528629	-0.246748282	-0.0138694083	-0.0287680903	-0.0746888924	-0.0363405839	-0.1038102018	0.0537068185	-0.2920112332	-0.0152984228	-0.1012786995	-0.0143329493	0.0078096213	0.0382344208	0.0562563656	0.0629768397	0.0313729952	0.1536083016	-0.0276748699	0.0457889565	-0.0361908516	-0.005619436	0.0789996166	0.1851377043	0.031098833	-0.0240663246	-0.0434615281	0.150533529	0.1312842438	0.0	-0.0112751634269017	0.0151790923799096	0.0002304048454778	0.0001271293103033	0.0521162425069121	-0.0173027842239435	0.0002993863419003	0.0027161027330392	-0.003320319652559	0.000120277098759	1.4466580485882322e-08	1.1024522595169518e-05	0.000301998787314	-0.0001769991357097	3.13286940419808e-08	9.120326753912661e-08	-0.0003840006406752	0.0004570000941704	2.0884908607175445e-07	1.474564920389641e-07	-4.94200369750413e-06	-6.434890043203675e-07	2.442340054614449e-11	4.14078098681218e-13	0.0
900.4356482493815	0.6412966183537492	810784.3566382839	0.4112613527119542	1034.3073869593004	3.5373359380982947	12.512745538961743	1069791.770718576	844.9305535163079	1.1647737231843394	713907.6402653744	1.356697826220708	861.8482891269573	724.9562895595012	1.16803	16.907793	0.0879831066406179	0.0489619321379702	0.0190889208	-0.0822350962	-0.1413056476	0.053718959	-0.1615732659	0.1064469998	-0.0245503602	-0.0428316972	0.0659219175	0.0163763846	0.0288622158	0.0789639651	0.090649821	-0.0285418632	-0.003210399	-0.0297228916	-0.0089615016	-0.0380067936	0.0625492319	0.0666800478	0.1866466421	0.0199860376	-0.0372068407	-0.0796994634	0.1481834877	0.0149459997	0.1030282485	-0.022771359	0.1650372632	0.0786287452	-0.0982702931	0.1984724735	0.0297355501	0.1704425915	0.0722108022	0.1124560363	-0.0199381652	0.0017456263	0.0063581911	-0.0033611298	0.0480143859	0.026009033	-0.0660183949	-0.0111659225	0.0453938376	0.2292171326	-0.0496125417	-0.0248429534	-0.2413741601	-0.0297872839	-0.0188550048	-0.0218071682	-0.0405022947	-0.0040817748	0.078976331	-0.0033680417	-0.063812077	-0.0633958349	0.0755301393	-0.0211361884	-0.2154627364	0.0354722049	-0.0395150365	0.0363824405	-0.0963207943	0.1823226742	-0.1176083383	0.0046694308	-0.1578751103	0.0660603479	0.0424107632	0.005176725	-0.013208382	-0.0476907957	0.0002045805	-0.0385266443	-0.016286149	0.1486728395	0.1241982259	0.0	0.0038932228215173	0.015168386248419	0.0002300799413812	1.5157183937983128e-05	0.0110137798111082	-0.0411024626958039	0.0016894124396599	0.0001213033457275	-0.0207295818615307	-0.0174092622089717	0.0003030824106607	0.0004297155641539	0.000452998567011	0.0001509997796969	2.2800933468542524e-08	2.0520770171401947e-07	-0.0005190012137494	-0.0001350005730741	1.82251547303624e-08	2.693622598733504e-07	-4.882446720236864e-06	5.95569772672655e-08	2.3838285975951715e-11	3.54703354121358e-15	0.0
